[2026-04-19 00:53:05] O:22919.15 H:22943.10 L:22917.10 C:22942.95 -> no_pattern
[2026-04-19 00:53:05] O:22944.35 H:22991.55 L:22943.45 C:22983.10 -> no_pattern
[2026-04-19 00:53:06] O:22986.85 H:22986.85 L:22926.00 C:22941.25 -> no_pattern
[2026-04-19 00:53:06] O:22942.95 H:22950.50 L:22933.45 C:22937.15 -> no_pattern
[2026-04-19 00:53:07] O:22938.35 H:22945.95 L:22906.25 C:22942.55 -> pinbar
[2026-04-19 00:53:07] O:22939.95 H:22947.25 L:22924.90 C:22924.90 -> no_pattern
[2026-04-19 00:53:08] O:22944.35 H:22991.55 L:22943.45 C:22983.10 -> no_pattern
[2026-04-19 00:53:08] O:22986.85 H:22986.85 L:22926.00 C:22941.25 -> no_pattern
[2026-04-19 00:53:08] O:22942.95 H:22950.50 L:22933.45 C:22937.15 -> no_pattern
[2026-04-19 00:53:08] O:22938.35 H:22945.95 L:22906.25 C:22942.55 -> pinbar
[2026-04-19 00:53:08] O:22939.95 H:22947.25 L:22924.90 C:22924.90 -> no_pattern
[2026-04-19 00:53:08] O:22925.85 H:22932.75 L:22909.35 C:22914.25 -> no_pattern
[2026-04-19 00:53:09] O:22916.20 H:22921.80 L:22905.70 C:22912.30 -> spinning_top
[2026-04-19 00:53:09] O:22914.20 H:22933.75 L:22909.45 C:22930.45 -> no_pattern
[2026-04-19 00:53:10] O:22931.80 H:22945.35 L:22920.30 C:22934.85 -> spinning_top
[2026-04-19 00:53:10] O:22937.55 H:22943.85 L:22924.45 C:22935.80 -> doji
[2026-04-19 00:53:11] O:22937.20 H:22951.90 L:22933.10 C:22934.65 -> shooting_star
[2026-04-19 00:53:11] O:22916.20 H:22921.80 L:22905.70 C:22912.30 -> spinning_top
[2026-04-19 00:53:11] O:22914.20 H:22933.75 L:22909.45 C:22930.45 -> no_pattern
[2026-04-19 00:53:11] O:22931.80 H:22945.35 L:22920.30 C:22934.85 -> spinning_top
[2026-04-19 00:53:11] O:22937.55 H:22943.85 L:22924.45 C:22935.80 -> doji
[2026-04-19 00:53:11] O:22937.20 H:22951.90 L:22933.10 C:22934.65 -> shooting_star
[2026-04-19 00:53:11] O:22935.05 H:22950.35 L:22934.00 C:22938.45 -> shooting_star
[2026-04-19 00:53:12] O:22940.85 H:22952.05 L:22931.50 C:22948.95 -> no_pattern
[2026-04-19 00:53:12] O:22948.55 H:22950.70 L:22925.25 C:22939.85 -> no_pattern
[2026-04-19 00:53:13] O:22940.50 H:22944.60 L:22919.65 C:22925.50 -> no_pattern
[2026-04-19 00:53:14] O:22927.15 H:22930.50 L:22907.85 C:22930.50 -> pinbar
[2026-04-19 00:53:14] O:22931.30 H:22942.20 L:22918.85 C:22919.80 -> no_pattern
[2026-04-19 00:53:15] O:22940.85 H:22952.05 L:22931.50 C:22948.95 -> no_pattern
[2026-04-19 00:53:15] O:22948.55 H:22950.70 L:22925.25 C:22939.85 -> no_pattern
[2026-04-19 00:53:15] O:22940.50 H:22944.60 L:22919.65 C:22925.50 -> no_pattern
[2026-04-19 00:53:15] O:22927.15 H:22930.50 L:22907.85 C:22930.50 -> pinbar
[2026-04-19 00:53:15] O:22931.30 H:22942.20 L:22918.85 C:22919.80 -> no_pattern
[2026-04-19 00:53:15] O:22921.15 H:22923.05 L:22906.15 C:22916.05 -> no_pattern
[2026-04-19 00:53:15] O:22944.35 H:22991.55 L:22943.45 C:22983.10 -> no_pattern
[2026-04-19 00:53:15] O:22986.85 H:22986.85 L:22926.00 C:22941.25 -> no_pattern
[2026-04-19 00:53:15] O:22942.95 H:22950.50 L:22933.45 C:22937.15 -> no_pattern
[2026-04-19 00:53:15] O:22938.35 H:22945.95 L:22906.25 C:22942.55 -> pinbar
[2026-04-19 00:53:15] O:22939.95 H:22947.25 L:22924.90 C:22924.90 -> no_pattern
[2026-04-19 00:53:15] O:22925.85 H:22932.75 L:22909.35 C:22914.25 -> no_pattern
[2026-04-19 00:53:15] O:22916.20 H:22921.80 L:22905.70 C:22912.30 -> spinning_top
[2026-04-19 00:53:15] O:22914.20 H:22933.75 L:22909.45 C:22930.45 -> no_pattern
[2026-04-19 00:53:15] O:22931.80 H:22945.35 L:22920.30 C:22934.85 -> spinning_top
[2026-04-19 00:53:15] O:22937.55 H:22943.85 L:22924.45 C:22935.80 -> doji
[2026-04-19 00:53:15] O:22937.20 H:22951.90 L:22933.10 C:22934.65 -> shooting_star
[2026-04-19 00:53:15] O:22935.05 H:22950.35 L:22934.00 C:22938.45 -> shooting_star
